CCTV,#genre#
正阳一套,http://tvpull.dxhmt.cn:9081/tv/11724-1.m3u8
确山融媒1,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
遂平1,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡1,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
济源1,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8

周口新闻综合,http://125.44.139.18:8081/live/2216261506805201716.m3u8
周口新闻综合,http://117.159.72.12:8081/live/2216261506805201716.m3u8
周口公共频道,http://125.44.139.18:8081/live/8606202505932165833.m3u8
周口公共频道,http://117.159.72.12:8081/live/8606202505932165833.m3u8
周口教育频道,http://125.44.139.18:8081/live/2548854934748691151.m3u8
周口教育频道,http://117.159.72.12:8081/live/2548854934748691151.m3u8
周口川汇频道,http://125.44.139.18:8081/live/6520562530090312540.m3u8
周口川汇频道,http://117.159.72.12:8081/live/6520562530090312540.m3u8

鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hbtv.m3u8
驻马店新闻综合,rtmp://tvlive.zmdtvw.cn/live/106770611978226682
驻马店新闻综合,http://tvlive.zmdtvw.cn/live/106770611978226682/index.m3u8
驻马店公共频道,rtmp://tvlive.zmdtvw.cn/live/5927138998607870056
驻马店公共频道,http://tvlive.zmdtvw.cn/live/5927138998607870056/index.m3u8
驻马店科教频道,rtmp://tvlive.zmdtvw.cn/live/8395198981051753732
驻马店科教频道,http://tvlive.zmdtvw.cn/live/8395198981051753732/index.m3u8

平顶山城市,http://live.muzhifm.com/shuazhibo/room2982_pc.m3u8?auth_key=1785035772-0-0-2e1f9c256448a75c1fc656a32a12794d
平顶山公共,http://live.muzhifm.com/shuazhibo/room2983_pc.m3u8?auth_key=1785035772-0-0-e8ae97c4402a8d3cf8ba7d8c7441f515

河南新闻广播,https://stream.hndt.com/live/xinwen/playlist.m3u8
河南经济广播,https://stream.hndt.com/live/jingji/playlist.m3u8
河南交通广播,https://stream.hndt.com/live/jiaotong/playlist.m3u8
河南音乐广播,https://stream.hndt.com/live/yinyue/playlist.m3u8
河南旅游广播-私家车999,https://stream.hndt.com/live/sijiache/playlist.m3u8
My Radio,https://stream.hndt.com/live/yingshi/playlist.m3u8
河南信息广播,https://stream.hndt.com/live/leling/playlist.m3u8
河南戏曲广播,https://stream.hndt.com/live/yule/playlist.m3u8
河南教育广播,https://stream.hndt.com/live/jiaoyu/playlist.m3u8
大象资讯台,https://stream.hndt.com/live/nongcun/playlist.m3u8
Big Radio,https://stream.hndt.com/live/gudian/playlist.m3u8


湖北,#genre#
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8$黑龙移动
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8$黑龙移动
湖北公共新闻,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380726d0ee3b/index.m3u8?m3u8_level=2$湖北-4c0a
湖北教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?m3u8_level=2$湖北-4c0a
湖北经视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807203543e3/index.m3u8?m3u8_level=2$湖北-4c0a
湖北垄上,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072463c333/index.m3u8?m3u8_level=2$湖北-4c0a
湖北生活,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072c62e405/index.m3u8?m3u8_level=2$湖北-4c0a
湖北影视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380728abccd2/index.m3u8?m3u8_level=2$湖北-4c0a
湖北综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072216f7da/index.m3u8?m3u8_level=2$湖北-4c0a
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉2,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉科技生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉5,http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门科教文旅,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门新闻综合,https://epg.pw/stream/fec6f84163995a26addc2f96b85410ac26cb8faec86be555742636476b5a136e.m3u8
荆门新闻综合,https://epg.pw/stream/93151160c381a034f6cf7e560a6fa981282baea3f54a177ee39ec6c5222f5f01.m3u8
荆门新闻综合,https://epg.pw/stream/9530f08f03324e997bf7d72bf233cd0a8d70e5511d3495d41ced5bc9b36d8316.m3u8
崇阳综合,http://61.184.176.248:10500/live/live.m3u8
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1735660799-0-0-1963c999651ea135890d90bcc5ae172d
荆州陇上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州综合,http://jingzhou-live21.cjyun.org:80/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
十堰新闻综合,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济旅游,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
池州新闻综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
池州文教生活,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
扬州综合,https://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市,https://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活,https://cm-wshls.homecdn.com/live/8bf.m3u8
扬州邗江,https://cm-wshls.homecdn.com/live/8c3.m3u8
恩施新闻综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1812.m3u8?auth_key=4857760445-0-0-48b20fcc677c9c453aade4127fb60836&extra_key=GstcZaunflMNLGu8_neZZDSebP_vdaZpjgvDNh0oFxowejqLIrS9a1EoZExxdRI2S9Y2xkAXOOpuGxK1RXBwE9Pxgs64YJr12xMoUq8C0CDA-bYdaRFKaVVL_9eb5cvcS93rOcGOJVmGyvmgI8egJounqzsBrsfAbiojm3VtXXo
恩施文旅,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=4857760464-0-0-ecabcbf26d39dc20cde584db2fa2a053&extra_key=D1dJezG95YTkYytoe8tr2Qhf-jhFFJmJpij9JNzLnfjYgxE5Q69rjZT1b2VrOxeb2zvhRo107e0Ze_h5agVjcLhNxl4RzjBShtdz-pQKUqaNbHnJMUJaS637QCoHNkKlJAb5i0lkR8MlxmIB6LIGojFm8kqvpZp_pI7SG10olDg
宜昌综合,https://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1735660799-0-0-152a9f6a201d7d56428feae52d4b18b8
宜昌旅游生活,https://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1735660799-0-0-3232283b7b347bb21b712ea8398761d1
黄石新闻综合,https://huangshifb-live21.cjyun.org/10200/s10200-huangshitv01.m3u8?auth_key=1735660799-0-0-a2a4204859d1b4447db4050a4bc202b1
孝感新闻综合,https://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1735660799-0-0-c66126a1e65c45cfa675dd5f16914315
孝感生活频道,https://xiaogan-live21.cjyun.org/10139/s10139-shpd.m3u8?auth_key=1735660799-0-0-4bab6f67ddaf4ba1c9fc7a1ffecee5b8
黄冈新闻综合,https://huanggang-live21.cjyun.org/10210/s10210-xwzh.m3u8?auth_key=1735660799-0-0-d97fed8905fc6066ed8fa063e40b13c0
黄冈生活频道,https://huanggang-live21.cjyun.org/10210/s10210-xwgg.m3u8?auth_key=1735660799-0-0-39c6d712b6337fbdefe84e2d22e34513
鄂州新闻综合,https://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1735660799-0-0-d737b8c7fad391cc6187d35123baff28
鄂州公共,https://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1735660799-0-0-6deee5ef6d55cce1a924b7c14a999a69
咸宁综合频道,https://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1735660799-0-0-b380d98b910466afbd9053c25a7dc408
咸宁经济生活,https://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1735660799-0-0-d81f4b2fc33920d8341033fef8dcfd16
潜江综合,https://p8.vzan.com/slowlive/107504087191398673/live.m3u8?zbid=1212054019&tpid=1533989599
当阳综合频道,https://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1735660799-0-0-f8e56d713bf81af226bae8057d9a1bad
五峰综合频道,https://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1735660799-0-0-6e0f896e48713ad894a3b35b92780628
宜都综合频道,https://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1735660799-0-0-f29f0d99f876e49e55132b30d52133db
秭归新闻综合,https://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1735660799-0-0-e80e38a154f9ea053e26d2ff5038530a
枝江综合频道,https://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1735660799-0-0-fd9715217b53a31e92b5d42d24438b4a
大悟综合频道,https://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1735660799-0-0-b1bf1625df01ea7dabc97bf7aa7f253d
孝昌综合,https://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1735660799-0-0-886396e7a9ce6f90ecdbfdf669624539
应城综合,https://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1735660799-0-0-b43106dd66cd5d9c827699f0b0204306
来凤综合,https://laifeng-live21.cjyun.org/10099/s10099-lftv01.m3u8?auth_key=1735660799-0-0-b92e243bcdd451ba46874699b392247e
洪湖综合,https://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUTV01.m3u8?auth_key=1735660799-0-0-ee46a4c41ab551c99632c3762df4d7a0
石首综合,http://p8.vzan.com/slowlive/622923977748489779/live.m3u8
石首综合,http://p8.vzan.com/slowlive/798787236084269922/live.m3u8
松滋综合,https://songzi-live21.cjyun.org/10194/s10194-songzi-tv1.m3u8?auth_key=1735660799-0-0-a380e59865129a39561528ada31d0e63
赤壁综合,https://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1735660799-0-0-1751de0a4678e4571fe2af86220e2a2b
嘉鱼综合,https://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1735660799-0-0-05395acf38fa1497c0985dcb4c329c0b
通山综合,https://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1735660799-0-0-aa195babe014c73b2e4f423d1ae4622f
鹤峰综合频道,https://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1735660799-0-0-a5b770a88d1c819811f86f11d5ec219e
广水新闻频道,https://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1735660799-0-0-c7c7082aa48ecb78ed13d8a4a9b45acc
谷城综合,https://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1735660799-0-0-54db49cb2f7940e29d9dfceb9747b0af
黄陂新闻,http://livehprm.hptv.com.cn/zbpd/sd/live.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8

湖南,#genre#
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8$黑龙移动
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8$黑龙移动
湖南都市,http://www.yao87.com:4022/udp/239.76.253.104:9000
湖南公共,http://www.yao87.com:4022/udp/239.76.253.109:9000
湖南经视,http://www.yao87.com:4022/udp/239.76.253.103:9000
湖南电影,http://www.yao87.com:4022/udp/239.76.253.106:9000
湖南电视剧,http://www.yao87.com:4022/udp/239.76.253.108:9000
湖南娱乐,http://www.yao87.com:4022/udp/239.76.253.105:9000
湖南国际,http://www.yao87.com:4022/udp/239.76.253.102:9000
长沙政法,http://www.yao87.com:4022/udp/239.76.253.122:9000
长沙新闻,http://www.yao87.com:4022/udp/239.76.253.121:9000
郴州综合,http://www.yao87.com:4022/udp/239.76.253.75:9000
桂东融媒,http://www.yao87.com:4022/udp/239.76.253.231:9000
湖南国际,http://[2409:8087:5e08:24::5]:6610/000000001000/5015828848322021526/1.m3u8?Contentid=5015828848322021526&livemode=1&stbId=3&channel-id=hnbblive
湖南经视,http://[2409:8087:5e08:24::5]:6610/000000001000/7766420291569067385/1.m3u8?Contentid=7766420291569067385&livemode=1&stbId=3&channel-id=hnbblive
湖南经视,http://[2409:8087:5e08:24::5]:6610/000000001000/6306119848317438256/1.m3u8?Contentid=6306119848317438256&livemode=1&stbId=3&channel-id=hnbblive
湖南电视剧,http://[2409:8087:5e08:24::5]:6610/000000001000/8765482907954673867/1.m3u8?Contentid=8765482907954673867&livemode=1&stbId=3&channel-id=hnbblive
湖南娱乐,http://[2409:8087:5e08:24::5]:6610/000000001000/6427893650335440392/1.m3u8?Contentid=6427893650335440392&livemode=1&stbId=3&channel-id=hnbblive
湖南爱晚,http://[2409:8087:5e08:24::5]:6610/000000001000/6307875884530512195/1.m3u8?Contentid=6307875884530512195&livemode=1&stbId=3&channel-id=hnbblive
湖南都市,http://[2409:8087:5e08:24::5]:6610/000000001000/4682579636905393407/1.m3u8?Contentid=4682579636905393407&livemode=1&stbId=3&channel-id=hnbblive
金鹰纪实,http://[2409:8087:5e08:24::5]:6610/000000001000/5745820929742960159/1.m3u8?Contentid=5745820929742960159&livemode=1&stbId=3&channel-id=hnbblive
湖南电影,http://[2409:8087:5e08:24::5]:6610/000000001000/7884242846753128038/1.m3u8?Contentid=7884242846753128038&livemode=1&stbId=3&channel-id=hnbblive
快乐购,http://[2409:8087:5e08:24::5]:6610/000000001000/6775663399034221521/1.m3u8?Contentid=6775663399034221521&livemode=1&stbId=3&channel-id=hnbblive
金鹰纪实,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN4766929BESTVSMGSMG/index.m3u8?m3u8_level=2$湖北-4c0a
茶频道,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638729d8aca53/index.m3u8?m3u8_level=2$湖北-4c0a
快乐垂钓,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638729b6002c4/index.m3u8?m3u8_level=2$湖北-4c0a
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
益阳新闻综合,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd231205.m3u8
益阳教育,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvjy231205.m3u8
益阳公共,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvgg231205.m3u8
长沙县新闻综合,http://xsds.b.dingtoo.com/AppName/StreamName.m3u8
古丈综合,https://liveplay-srs.voc.com.cn/hls/tv/144_4efb38.m3u8
花垣综合,https://liveplay-srs.voc.com.cn/hls/tv/134_d590ee.m3u8
吉首综合,https://liveplay-srs.voc.com.cn/hls/tv/143_70175b.m3u8
汨罗综合,https://liveplay-srs.voc.com.cn/hls/tv/166_a4ad1b.m3u8
平江综合,https://liveplay-srs.voc.com.cn/hls/tv/168_ce2a0c.m3u8
湘阴综合,https://liveplay-srs.voc.com.cn/hls/tv/165_13506b.m3u8
桂东综合,https://liveplay-srs.voc.com.cn/hls/tv/174_6ab9f8.m3u8
桂阳综合,https://liveplay-srs.voc.com.cn/hls/tv/7_7c833e.m3u8
嘉禾综合,https://liveplay-srs.voc.com.cn/hls/tv/184_e3af1a.m3u8
临武综合,https://liveplay-srs.voc.com.cn/hls/tv/148_feda2f.m3u8
汝城综合,https://liveplay-srs.voc.com.cn/hls/tv/149_40cf24.m3u8
永兴综合,https://liveplay-srs.voc.com.cn/hls/tv/40_1d0ed0.m3u8
攸县综合,https://liveplay-srs.voc.com.cn/hls/tv/158_423c80.m3u8
衡阳综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
耒阳综合,https://liveplay-srs.voc.com.cn/hls/tv/27_e9e1e5.m3u8
南岳综合,https://liveplay-nanyue.rednet.cn/live/nanyue_03f74.m3u8
汉寿综合,https://liveplay-srs.voc.com.cn/hls/tv/31_226756.m3u8
津市新闻,https://liveplay-srs.voc.com.cn/hls/tv/187_2abf84.m3u8
桃源综合,https://liveplay-srs.voc.com.cn/hls/tv/157_66df9e.m3u8
城步电视,https://liveplay-srs.voc.com.cn/hls/tv/169_b4d7a4.m3u8
绥宁综合,https://liveplay-srs.voc.com.cn/hls/tv/182_3c0dc6.m3u8
新邵电视台,https://liveplay-srs.voc.com.cn/hls/tv/171_daca67.m3u8
安化综合,https://liveplay-srs.voc.com.cn/hls/tv/204_16cb0f.m3u8
南县综合,http://hnstnx.chinashadt.com:2037/live/10001.stream/playlist.m3u8
沅江电视台,https://liveplay-srs.voc.com.cn/hls/tv/163_2c7011.m3u8
蓝山综合,https://liveplay-srs.voc.com.cn/hls/tv/26_370917.m3u8
双峰电视一套,https://liveplay-srs.voc.com.cn/hls/tv/131_acfb72.m3u8
新化综合,https://liveplay-srs.voc.com.cn/hls/tv/170_49c556.m3u8
桑植综合,https://liveplay-srs.voc.com.cn/hls/tv/185_938292.m3u8
靖州综合,https://liveplay-srs.voc.com.cn/hls/tv/34_5156ed.m3u8
麻阳综合,https://liveplay-srs.voc.com.cn/hls/tv/38_6f397d.m3u8
新晃时政,https://liveplay-srs.voc.com.cn/hls/tv/23_5d556a.m3u8
中方综合,https://liveplay-srs.voc.com.cn/hls/tv/18_3aa230.m3u8
芷江综合,https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8

广东,#genre#
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$黑龙移动

广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd$gztv
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680$gztv
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a$gztv
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a$gztv
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe$gztv
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de$gztv

广州综合,https://tv.cry33.com/gztv.php?id=gzzh$cry33-php
广州新闻,https://tv.cry33.com/gztv.php?id=gzxw$cry33-php
广州法治,https://tv.cry33.com/gztv.php?id=gzfz$cry33-php
广州生活,https://tv.cry33.com/gztv.php?id=gzsh$cry33-php
广州影视,https://tv.cry33.com/gztv.php?id=gzys$cry33-php
广州竞赛,https://tv.cry33.com/gztv.php?id=gzjs$cry33-php

广东现代教育,http://jxtv3.gdsz.eu.org:8081/hls/109/index.m3u8$揭西
深圳电视剧,http://jxtv3.gdsz.eu.org:8081/hls/69/index.m3u8$揭西
深圳电视剧,http://jxtv3.gdsz.eu.org:8081/hls/141/index.m3u8$揭西
深圳电视剧,http://jxtv3.gdsz.eu.org:8081/hls/18/index.m3u8$揭西
深圳都市,http://jxtv3.gdsz.eu.org:8081/hls/68/index.m3u8$揭西
深圳体育健康,http://jxtv3.gdsz.eu.org:8081/hls/142/index.m3u8$揭西
深圳体育健康,http://jxtv3.gdsz.eu.org:8081/hls/70/index.m3u8$揭西
揭西综合频道,http://jxtv3.gdsz.eu.org:8081/hls/39/index.m3u8$揭西
揭西综合频道,http://jxtv3.gdsz.eu.org:8081/hls/19/index.m3u8$揭西

河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
韶关综合,https://live.sgmsw.cn/hls/sgtv1-hd/sgtv1-hd_live.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
梅州综合,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv1.m3u8
梅州客家生活,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv2.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
增城综合,http://44372.hlsplay.aodianyun.com/tv_radio_44372/tv_channel_3454.m3u8?auth_key=4854916743-0-0-8196893fc2147c56352b0ddb0525f16d&extra_key=vkUSpksttitWglBm27s62bcuJ-YJmyMIAGiFuyXXx91bl57LjabQZa6sW-66IokqwcwVpy-ddrwxPiZ1nhEhgxcn6s-4JFmtwgTAN_05P0rI0iArPfhZhUefgOC-7UXS_CV6g9XuKzXRXbzUIFDT7zDXGcRE3yaS1pRMbsdGQIs
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
丰顺综合,https://p2.vzan.com/slowlive/024926084736123668/live.m3u8


广西,#genre#
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8$黑龙移动
广西卫视,rtmp://live.gxrb.com.cn/hls/a23
广西卫视,https://live.gxrb.com.cn/hls/a23/index.m3u8
综艺旅游频道,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
都市频道,https://hlscdn.liangtv.cn/live/b8f4e500a4024fd2bf189b46f490359f/b04d249044fb4d0887b88aa9c2cc8f6c.m3u8
影视频道,https://hlscdn.liangtv.cn/live/a84182dabc5147afbd3d90ddbb5a9404/d097f6c24c53463e897de496b32c7d2b.m3u8
新闻频道,https://hlscdn.liangtv.cn/live/a48635e37ac84afa82c0d0edc4bfabf9/dbc9a18971294257bad7c75b7f3f0c20.m3u8
国际频道,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8
乐思购频道,https://hlscdn.liangtv.cn/live/2cb851292fd14014a6558343872899e6/0820054f3fcc4ee5b4d17198bd7eddd6.m3u8
移动数字电视频道,https://hlscdn.liangtv.cn/live/b6cea70bfad24970aaa2256a3c340ad4/0a79a8e5f94641e583d1872ef7bed2bf.m3u8

南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/YSYL_24.m3u8
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
玉林新闻综合,http://51742.hlsplay.aodianyun.com/tv_radio_51742/tv_channel_3289.m3u8?auth_key=4846965841-0-0-9764667fa15da8675d9343a9d685e93b&extra_key=3G7phQNujucfjDfVZX7XtFsfMjeELWIZpjNRADdYpRWOUdAykIw7RkxbAmiF9U934MKf8LNlRPUVp9ooT4UEvKJQlaJrZuMqJnw-UvayII5G4kw7jFgAqhhjpD4DC7gyZEtynT7zMnF8xzE3J1g6soaagSkmkag_tsjqRTH1zeM
玉林公共频道,http://51742.hlsplay.aodianyun.com/tv_radio_51742/tv_channel_3290.m3u8?auth_key=4846966707-0-0-3692291c1867891a8e1bcd3342c2c7d3&extra_key=WyQ8_SnoOM_9UoUOZv2pjgP04oOipJ-pQWnJjw0jcBbaVgB0SkWuufEouIoMrTTOHqCKsiuUTwsIC0eKdC6zj2Gjlo7loVJYBjnj9u34skklFkjAiC1ZElhnKpE8Ld7G4gu1Brfz5mapU04IA8BsDydhsghkaLRDTTxYAQGuvqw
桂林新闻综合,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
桂林公共频道,https://pull.gltvs.com/live/glgg/playlist.m3u8?v=654a4f856ca8f4ea018b85acb77572e8&t=2024816762
桂林科教旅游,https://pull.gltvs.com/live/glkj/playlist.m3u8?v=4282cdc9071e32fd382778e37d8bf172&t=2024816762
北海新闻综合,rtmp://live.gxrb.com.cn/gx/beihai
北海新闻综合,http://citylive.njgdmm.com/live/da147a8a-dedb-4213-8519-ab99395f4317.flv
北海新闻综合,http://citylive.njgdmm.com/live/da147a8a-dedb-4213-8519-ab99395f4317.m3u8
北海经济科教,http://citylive.njgdmm.com/beihai/6c0bd8ab-9761-4dc5-95ac-1bb3e31daced.m3u8
北海经济科教,http://citylive.njgdmm.com/beihai/6c0bd8ab-9761-4dc5-95ac-1bb3e31daced.flv
北海图文频道,http://citylive.njgdmm.com/beihai/d49b9838-dacf-4a22-ab46-1eed2b515d88.m3u8
北海图文频道,http://citylive.njgdmm.com/beihai/d49b9838-dacf-4a22-ab46-1eed2b515d88.flv
贺州综合频道,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
百色综合频道,rtmp://live.gxrb.com.cn/tv/bstv_zh
崇左综合频道,rtmp://live.gxrb.com.cn/gx/chongzuo
来宾综合频道,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
来宾新闻荟萃,http://zb.gxlbamc.com:1935/live/xwhc.stream/playlist.m3u8
钦州综合频道,http://stream.gxqzxw.com/qztv/zhhd/live.m3u8
钦州公共频道,http://stream.gxqzxw.com/qztv02/gghd/live.m3u8
灌阳新闻综合,https://lives.myun.tv/live/lx1reyg0.m3u8
灌阳新闻综合,rtmp://live.gxrb.com.cn/gx/guanyang
灌阳新闻综合,https://rtmp.gdlive.gdmain.com/live/lx1reyg0.m3u8
资源电视台,https://lives.myun.tv/live/5z4yjgm0.m3u8
资源电视台,https://rtmp.gdlive.gdmain.com/live/5z4yjgm0.m3u8
宾阳综合,https://lives.myun.tv/live/lgmzjyml.m3u8
宾阳综合,rtmp://live.gxrb.com.cn/gx/binyang
宾阳综合,https://rtmp.gdlive.gdmain.com/live/lgmzjyml.m3u8
横州新闻综合,http://live.nnnews.net/video/s10004-hztv-hd/index.m3u8
隆安新闻综合,https://hls.nntv.cn/nnlive/LATV_24.m3u8
巴马综合,https://lives.myun.tv/live/028exb80.m3u8
巴马综合,rtmp://live.gxrb.com.cn/gx/bama
巴马综合,https://rtmp.gdlive.gdmain.com/live/028exb80.m3u8
都安综合,https://rtmp.gdlive.gdmain.com/live/09em42ol.m3u8
都安综合,https://lives.myun.tv/live/09em42ol.m3u8
都安综合,rtmp://live.gxrb.com.cn/gx/duan
东兰综合,https://lives.myun.tv/live/09aony85.m3u8
东兰综合,https://rtmp.gdlive.gdmain.com/live/09aony85.m3u8
龙州综合,https://lives.myun.tv/live/l7kgmzg0.m3u8
龙州综合,rtmp://live.gxrb.com.cn/gx/longzhou
龙州综合,https://rtmp.gdlive.gdmain.com/live/l7kgmzg0.m3u8
